,country_code,Country,Total,Geographical region
135,FSM,Micronesia,0,Oceania
136,MDA,Moldova,363,Europe Other
137,MCO,Monaco,5,Europe Other
138,MNG,Mongolia,858,Asia East
139,MNE,Montenegro,118,Europe Other
140,MSR,Montserrat (British),0,Other
141,MAR,Morocco,1802,Africa North
142,MOZ,Mozambique,137,Africa Sub-Saharan
143,MMR,Myanmar,758,Asia South East
144,NAM,Namibia,57,Africa Sub-Saharan
145,NRU,Nauru,3,Oceania
146,NPL,Nepal,3840,Asia South
147,NLD,Netherlands,1,EU 14
148,NLD,Netherlands Antilles,0,America Central and South
149,NCL,New Caledonia,0,Oceania
150,NZL,New Zealand,601,Oceania
151,NIC,Nicaragua,3,America Central and South
152,NER,Niger,64,Africa Sub-Saharan
153,NGA,Nigeria,56595,Africa Sub-Saharan
154,NIU,Niue,0,Oceania
155,NFK,Norfolk Island,0,Oceania
156,PRK,North Korea,5,Asia East
157,MNP,Northern Mariana Islands,0,Oceania
158,NOR,Norway,1,Europe Other
159,OMN,Oman,173,Middle East
160,PAK,Pakistan,39077,Asia South
161,PLW,Palau,0,Oceania
162,PAN,Panama,12,America Central and South
163,PNG,Papua New Guinea,12,Oceania
164,PRY,Paraguay,7,America Central and South
165,PER,Peru,601,America Central and South
166,PHL,Philippines,8797,Asia South East
167,PCN,Pitcairn Islands (British),0,Other
168,POL,Poland,3,EU 8
169,PRT,Portugal,0,EU 14
170,PRI,Puerto Rico,0,America North
171,QAT,Qatar,87,Middle East
172,ROU,Romania,3,EU 2
173,RUS,Russia,12232,Europe Other
174,RWA,Rwanda,270,Africa Sub-Saharan
175,WSM,Samoa,7,Oceania
176,SMR,San Marino,1,Europe Other
177,STP,Sao Tome and Principe,57,Africa Sub-Saharan
178,SAU,Saudi Arabia,2599,Middle East
179,SEN,Senegal,767,Africa Sub-Saharan
180,SRB,Serbia,1084,Europe Other
181,MNE,Serbia and Montenegro,0,Europe Other
182,SYC,Seychelles,18,Africa Sub-Saharan
183,SLE,Sierra Leone,1014,Africa Sub-Saharan
184,SGP,Singapore,463,Asia South East
185,SVK,Slovakia,0,EU 8
186,SVN,Slovenia,1,EU 8
187,SLB,Solomon Islands,2,Oceania
188,SOM,Somalia,1373,Africa Sub-Saharan
189,ZAF,South Africa,4842,Africa Sub-Saharan
190,GEO,South Georgia and South Sandwich Islands,0,Other
191,KOR,South Korea,311,Asia East
192,ESP,Spain,4,EU 14
193,LKA,Sri Lanka,9659,Asia South
194,KNA,St. Kitts and Nevis,4,America Central and South
195,LCA,St. Lucia,51,America Central and South
196,MAF,St. Martin (French Part),0,America Central and South
197,SPM,St. Pierre and Miquelon,0,America Central and South
198,SDN,Sudan,2562,Africa North
199,SDN,Sudan (South),0,Africa Sub-Saharan
200,SUR,Surinam,30,America Central and South
201,SJM,Svalbard and Jan Mayen,0,Europe Other
202,SWZ,Swaziland,86,Africa Sub-Saharan
203,SWE,Sweden,3,EU 14
204,CHE,Switzerland,1,Europe Other
205,SYR,Syria,2506,Middle East
206,TWN,Taiwan,103,Asia East
207,TJK,Tajikistan,48,Asia Central
208,TZA,Tanzania,1718,Africa Sub-Saharan
209,THA,Thailand,4719,Asia South East
210,TGO,Togo,144,Africa Sub-Saharan
211,TKL,Tokelau,0,Oceania
212,TON,Tonga,2,Oceania
213,TTO,Trinidad and Tobago,205,America Central and South
214,TUN,Tunisia,1066,Africa North
215,TUR,Turkey,10057,Europe Other
216,TKM,Turkmenistan,342,Asia Central
217,TCA,Turks and Caicos Islands (British),0,Other
218,TUV,Tuvalu,0,Oceania
219,UGA,Uganda,2895,Africa Sub-Saharan
220,UKR,Ukraine,5097,Europe Other
221,ARE,United Arab Emirates,484,Middle East
222,USA,United States,2947,America North
223,VIR,United States Virgin Islands,0,America North
224,URY,Uruguay,10,America Central and South
225,UZB,Uzbekistan,825,Asia Central
226,VUT,Vanuatu,0,Oceania
227,VAT,Vatican City,0,Europe Other
228,VEN,Venezuela,488,America Central and South
229,VNM,Vietnam,1473,Asia South East
230,WLF,Wallis and Futuna,0,Oceania
231,ESH,Western Sahara,0,Africa North
232,YEM,Yemen,1489,Middle East
233,ZMB,Zambia,970,Africa Sub-Saharan
234,ZWE,Zimbabwe,3791,Africa Sub-Saharan
235,PSE,the State of Palestine,914,Middle East
236,GGY,Guernsey,0,Other
237,BLM,Saint Barthélemy,0,Other
238,SXM,Sint Maarten (Dutch part),0,Other
239,VCT,Saint Vincent and the Grenadines,0,Other
240,GBR,United Kingdom,0,Other
241,BVT,Bouvet Island,0,Other
242,JEY,Jersey,0,Other
243,CUW,Curaçao,0,Other
244,ATA,Antarctica,0,Other
245,ALA,Åland Islands,0,Other
246,UMI,United States Minor Outlying Islands,0,Other
247,SSD,South Sudan,0,Other
248,REU,Réunion,0,Other
249,SHN,"Saint Helena, Ascension and Tristan da Cunha",0,Other
250,IMN,Isle of Man,0,Other
251,COD,"Congo, The Democratic Republic of the",0,Other
252,SGS,South Georgia and the South Sandwich Islands,0,Other
253,IOT,British Indian Ocean Territory,0,Other
254,ATF,French Southern Territories,0,Other
