,country_code,Country,Total,Geographical region
88,GNB,Guinea-Bissau,2,Africa Sub-Saharan
89,GUY,Guyana,19,America Central and South
90,HTI,Haiti,4,America Central and South
91,HMD,Heard Island and McDonald Islands,0,Oceania
92,HND,Honduras,11,America Central and South
93,HKG,Hong Kong,1878,Asia East
94,HUN,Hungary,0,EU 8
95,ISL,Iceland,0,Europe Other
96,IND,India,59180,Asia South
97,IDN,Indonesia,1793,Asia South East
98,IRN,Iran,518,Middle East
99,IRQ,Iraq,242,Middle East
100,IRL,Ireland,0,EU 14
101,ISR,Israel,475,Middle East
102,ITA,Italy,2,EU 14
103,CIV,Ivory Coast,14,Africa Sub-Saharan
104,JAM,Jamaica,550,America Central and South
105,JPN,Japan,4920,Asia East
106,JOR,Jordan,261,Middle East
107,KAZ,Kazakhstan,252,Asia Central
108,KEN,Kenya,459,Africa Sub-Saharan
109,KIR,Kiribati,0,Oceania
110,KWT,Kuwait,44,Middle East
111,KGZ,Kyrgyzstan,30,Asia Central
112,LAO,Laos,2,Asia South East
113,LVA,Latvia,0,EU 8
114,LBN,Lebanon,313,Middle East
115,LSO,Lesotho,7,Africa Sub-Saharan
116,LBR,Liberia,1,Africa Sub-Saharan
117,LBY,Libya,119,Africa North
118,LIE,Liechtenstein,0,Europe Other
119,LTU,Lithuania,0,EU 8
120,LUX,Luxembourg,0,EU 14
121,MAC,Macau,17,Asia East
122,MKD,Macedonia,40,Europe Other
123,MDG,Madagascar,4,Africa Sub-Saharan
124,MWI,Malawi,44,Africa Sub-Saharan
125,MYS,Malaysia,793,Asia South East
126,MDV,Maldives,11,Asia South
127,MLI,Mali,69,Africa Sub-Saharan
128,MLT,Malta,0,EU Other
129,MHL,Marshall Islands,0,Oceania
130,MTQ,Martinique,0,America Central and South
131,MRT,Mauritania,6,Africa North
132,MUS,Mauritius,74,Africa Sub-Saharan
133,MYT,Mayotte,0,Africa Sub-Saharan
134,MEX,Mexico,462,America Central and South
135,FSM,Micronesia,0,Oceania
136,MDA,Moldova,64,Europe Other
137,MCO,Monaco,6,Europe Other
138,MNG,Mongolia,23,Asia East
139,MNE,Montenegro,9,Europe Other
140,MSR,Montserrat (British),0,Other
141,MAR,Morocco,588,Africa North
142,MOZ,Mozambique,7,Africa Sub-Saharan
143,MMR,Myanmar,153,Asia South East
144,NAM,Namibia,28,Africa Sub-Saharan
145,NRU,Nauru,0,Oceania
146,NPL,Nepal,579,Asia South
147,NLD,Netherlands,0,EU 14
148,NLD,Netherlands Antilles,0,America Central and South
149,NCL,New Caledonia,0,Oceania
150,NZL,New Zealand,5479,Oceania
151,NIC,Nicaragua,4,America Central and South
152,NER,Niger,41,Africa Sub-Saharan
153,NGA,Nigeria,1953,Africa Sub-Saharan
154,NIU,Niue,0,Oceania
155,NFK,Norfolk Island,0,Oceania
156,PRK,North Korea,0,Asia East
157,MNP,Northern Mariana Islands,0,Oceania
158,NOR,Norway,0,Europe Other
159,OMN,Oman,60,Middle East
160,PAK,Pakistan,3164,Asia South
161,PLW,Palau,0,Oceania
162,PAN,Panama,8,America Central and South
163,PNG,Papua New Guinea,1,Oceania
164,PRY,Paraguay,19,America Central and South
165,PER,Peru,87,America Central and South
166,PHL,Philippines,13119,Asia South East
167,PCN,Pitcairn Islands (British),0,Other
168,POL,Poland,2,EU 8
169,PRT,Portugal,0,EU 14
170,PRI,Puerto Rico,0,America North
171,QAT,Qatar,26,Middle East
172,ROU,Romania,0,EU 2
173,RUS,Russia,2388,Europe Other
174,RWA,Rwanda,19,Africa Sub-Saharan
175,WSM,Samoa,2,Oceania
176,SMR,San Marino,0,Europe Other
177,STP,Sao Tome and Principe,0,Africa Sub-Saharan
178,SAU,Saudi Arabia,532,Middle East
179,SEN,Senegal,42,Africa Sub-Saharan
180,SRB,Serbia,212,Europe Other
181,MNE,Serbia and Montenegro,0,Europe Other
182,SYC,Seychelles,54,Africa Sub-Saharan
183,SLE,Sierra Leone,12,Africa Sub-Saharan
184,SGP,Singapore,556,Asia South East
185,SVK,Slovakia,0,EU 8
186,SVN,Slovenia,0,EU 8
187,SLB,Solomon Islands,0,Oceania
188,SOM,Somalia,3,Africa Sub-Saharan
189,ZAF,South Africa,3492,Africa Sub-Saharan
190,GEO,South Georgia and South Sandwich Islands,0,Other
191,KOR,South Korea,2244,Asia East
192,ESP,Spain,0,EU 14
193,LKA,Sri Lanka,1461,Asia South
194,KNA,St. Kitts and Nevis,24,America Central and South
195,LCA,St. Lucia,4,America Central and South
196,MAF,St. Martin (French Part),0,America Central and South
197,SPM,St. Pierre and Miquelon,0,America Central and South
198,SDN,Sudan,555,Africa North
199,SDN,Sudan (South),4,Africa Sub-Saharan
200,SUR,Surinam,1,America Central and South
201,SJM,Svalbard and Jan Mayen,0,Europe Other
202,SWZ,Swaziland,5,Africa Sub-Saharan
203,SWE,Sweden,0,EU 14
204,CHE,Switzerland,0,Europe Other
205,SYR,Syria,174,Middle East
206,TWN,Taiwan,1293,Asia East
207,TJK,Tajikistan,8,Asia Central
208,TZA,Tanzania,125,Africa Sub-Saharan
209,THA,Thailand,493,Asia South East
210,TGO,Togo,4,Africa Sub-Saharan
211,TKL,Tokelau,0,Oceania
212,TON,Tonga,9,Oceania
213,TTO,Trinidad and Tobago,110,America Central and South
214,TUN,Tunisia,142,Africa North
215,TUR,Turkey,2568,Europe Other
216,TKM,Turkmenistan,13,Asia Central
217,TCA,Turks and Caicos Islands (British),0,Other
218,TUV,Tuvalu,0,Oceania
219,UGA,Uganda,206,Africa Sub-Saharan
220,UKR,Ukraine,865,Europe Other
221,ARE,United Arab Emirates,34,Middle East
222,USA,United States,13820,America North
223,VIR,United States Virgin Islands,0,America North
224,URY,Uruguay,15,America Central and South
225,UZB,Uzbekistan,41,Asia Central
226,VUT,Vanuatu,1,Oceania
227,VAT,Vatican City,0,Europe Other
228,VEN,Venezuela,106,America Central and South
229,VNM,Vietnam,248,Asia South East
230,WLF,Wallis and Futuna,0,Oceania
231,ESH,Western Sahara,0,Africa North
232,YEM,Yemen,114,Middle East
233,ZMB,Zambia,85,Africa Sub-Saharan
234,ZWE,Zimbabwe,736,Africa Sub-Saharan
235,PSE,the State of Palestine,92,Middle East
236,REU,Réunion,0,Other
237,BLM,Saint Barthélemy,0,Other
238,SSD,South Sudan,0,Other
239,VCT,Saint Vincent and the Grenadines,0,Other
240,JEY,Jersey,0,Other
241,CUW,Curaçao,0,Other
242,SGS,South Georgia and the South Sandwich Islands,0,Other
243,COD,"Congo, The Democratic Republic of the",0,Other
244,GGY,Guernsey,0,Other
245,GBR,United Kingdom,0,Other
246,IOT,British Indian Ocean Territory,0,Other
247,UMI,United States Minor Outlying Islands,0,Other
248,SHN,"Saint Helena, Ascension and Tristan da Cunha",0,Other
249,ATA,Antarctica,0,Other
250,BVT,Bouvet Island,0,Other
251,SXM,Sint Maarten (Dutch part),0,Other
252,IMN,Isle of Man,0,Other
253,ALA,Åland Islands,0,Other
254,ATF,French Southern Territories,0,Other
