,country_code,Country,Total,Geographical region
135,FSM,Micronesia,1,Oceania
136,MDA,Moldova,306,Europe Other
137,MCO,Monaco,4,Europe Other
138,MNG,Mongolia,612,Asia East
139,MNE,Montenegro,110,Europe Other
140,MSR,Montserrat (British),0,Other
141,MAR,Morocco,1662,Africa North
142,MOZ,Mozambique,103,Africa Sub-Saharan
143,MMR,Myanmar,602,Asia South East
144,NAM,Namibia,39,Africa Sub-Saharan
145,NRU,Nauru,0,Oceania
146,NPL,Nepal,2879,Asia South
147,NLD,Netherlands,3,EU 14
148,NLD,Netherlands Antilles,0,America Central and South
149,NCL,New Caledonia,0,Oceania
150,NZL,New Zealand,281,Oceania
151,NIC,Nicaragua,2,America Central and South
152,NER,Niger,54,Africa Sub-Saharan
153,NGA,Nigeria,53601,Africa Sub-Saharan
154,NIU,Niue,0,Oceania
155,NFK,Norfolk Island,0,Oceania
156,PRK,North Korea,7,Asia East
157,MNP,Northern Mariana Islands,0,Oceania
158,NOR,Norway,3,Europe Other
159,OMN,Oman,89,Middle East
160,PAK,Pakistan,30885,Asia South
161,PLW,Palau,0,Oceania
162,PAN,Panama,18,America Central and South
163,PNG,Papua New Guinea,6,Oceania
164,PRY,Paraguay,3,America Central and South
165,PER,Peru,486,America Central and South
166,PHL,Philippines,6724,Asia South East
167,PCN,Pitcairn Islands (British),0,Other
168,POL,Poland,3,EU 8
169,PRT,Portugal,3,EU 14
170,PRI,Puerto Rico,0,America North
171,QAT,Qatar,134,Middle East
172,ROU,Romania,5,EU 2
173,RUS,Russia,10329,Europe Other
174,RWA,Rwanda,235,Africa Sub-Saharan
175,WSM,Samoa,1,Oceania
176,SMR,San Marino,0,Europe Other
177,STP,Sao Tome and Principe,12,Africa Sub-Saharan
178,SAU,Saudi Arabia,1606,Middle East
179,SEN,Senegal,865,Africa Sub-Saharan
180,SRB,Serbia,983,Europe Other
181,MNE,Serbia and Montenegro,0,Europe Other
182,SYC,Seychelles,14,Africa Sub-Saharan
183,SLE,Sierra Leone,1229,Africa Sub-Saharan
184,SGP,Singapore,89,Asia South East
185,SVK,Slovakia,0,EU 8
186,SVN,Slovenia,1,EU 8
187,SLB,Solomon Islands,2,Oceania
188,SOM,Somalia,947,Africa Sub-Saharan
189,ZAF,South Africa,4161,Africa Sub-Saharan
190,GEO,South Georgia and South Sandwich Islands,0,Other
191,KOR,South Korea,351,Asia East
192,ESP,Spain,9,EU 14
193,LKA,Sri Lanka,9605,Asia South
194,KNA,St. Kitts and Nevis,9,America Central and South
195,LCA,St. Lucia,42,America Central and South
196,MAF,St. Martin (French Part),0,America Central and South
197,SPM,St. Pierre and Miquelon,0,America Central and South
198,SDN,Sudan,2595,Africa North
199,SDN,Sudan (South),0,Africa Sub-Saharan
200,SUR,Surinam,30,America Central and South
201,SJM,Svalbard and Jan Mayen,0,Europe Other
202,SWZ,Swaziland,48,Africa Sub-Saharan
203,SWE,Sweden,3,EU 14
204,CHE,Switzerland,4,Europe Other
205,SYR,Syria,2656,Middle East
206,TWN,Taiwan,126,Asia East
207,TJK,Tajikistan,43,Asia Central
208,TZA,Tanzania,1236,Africa Sub-Saharan
209,THA,Thailand,4202,Asia South East
210,TGO,Togo,141,Africa Sub-Saharan
211,TKL,Tokelau,0,Oceania
212,TON,Tonga,3,Oceania
213,TTO,Trinidad and Tobago,54,America Central and South
214,TUN,Tunisia,771,Africa North
215,TUR,Turkey,8385,Europe Other
216,TKM,Turkmenistan,342,Asia Central
217,TCA,Turks and Caicos Islands (British),0,Other
218,TUV,Tuvalu,1,Oceania
219,UGA,Uganda,2659,Africa Sub-Saharan
220,UKR,Ukraine,4126,Europe Other
221,ARE,United Arab Emirates,22,Middle East
222,USA,United States,1300,America North
223,VIR,United States Virgin Islands,0,America North
224,URY,Uruguay,4,America Central and South
225,UZB,Uzbekistan,655,Asia Central
226,VUT,Vanuatu,1,Oceania
227,VAT,Vatican City,1,Europe Other
228,VEN,Venezuela,369,America Central and South
229,VNM,Vietnam,1371,Asia South East
230,WLF,Wallis and Futuna,0,Oceania
231,ESH,Western Sahara,0,Africa North
232,YEM,Yemen,1288,Middle East
233,ZMB,Zambia,770,Africa Sub-Saharan
234,ZWE,Zimbabwe,2421,Africa Sub-Saharan
235,PSE,the State of Palestine,913,Middle East
236,GGY,Guernsey,0,Other
237,BLM,Saint Barthélemy,0,Other
238,SXM,Sint Maarten (Dutch part),0,Other
239,VCT,Saint Vincent and the Grenadines,0,Other
240,GBR,United Kingdom,0,Other
241,BVT,Bouvet Island,0,Other
242,JEY,Jersey,0,Other
243,CUW,Curaçao,0,Other
244,ATA,Antarctica,0,Other
245,ALA,Åland Islands,0,Other
246,UMI,United States Minor Outlying Islands,0,Other
247,SSD,South Sudan,0,Other
248,REU,Réunion,0,Other
249,SHN,"Saint Helena, Ascension and Tristan da Cunha",0,Other
250,IMN,Isle of Man,0,Other
251,COD,"Congo, The Democratic Republic of the",0,Other
252,SGS,South Georgia and the South Sandwich Islands,0,Other
253,IOT,British Indian Ocean Territory,0,Other
254,ATF,French Southern Territories,0,Other
